path,label
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2147294.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8172146.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9276467.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1410416.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1831818.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6034182.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7579441.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8589988.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969620.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3470152.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6093991.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7214355.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2127844.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1636151.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1363347.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8925615.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6450026.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9213454.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3068473.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5683238.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1923872.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5399126.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3849267.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1482834.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8490726.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6724576.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4043474.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7344886.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2707835.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8898922.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2066209.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1861398.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4615562.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4270225.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6271185.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3772667.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4263726.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9048990.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6594586.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8726287.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9457505.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2598851.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2118892.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9032022.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6059767.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3447323.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5795707.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8105555.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6376473.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9102017.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2482961.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8955767.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2642748.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9189420.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6631167.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3395385.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4051929.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7696598.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7467165.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5266787.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2175978.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1979527.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3264459.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8178089.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1023546.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8275432.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3747046.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4197596.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5326968.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4630790.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4711197.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9553112.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5696560.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6756969.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1325649.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3545264.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7677120.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1878391.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9779411.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7051313.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9398797.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1511191.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9166813.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4486316.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5900964.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6627080.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7450091.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3751646.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1820050.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5463606.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6212674.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3560086.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8887502.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5100132.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3725307.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9778924.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1307755.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4898635.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2507487.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4077869.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4667091.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8193150.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7965624.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6965985.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6160841.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6275615.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3508808.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8419713.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9536026.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8171933.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3505871.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6686104.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1243533.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2034214.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7422329.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9958393.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3570279.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8683526.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4509152.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3626619.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3593688.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4654973.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9513704.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8707487.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9549153.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9622854.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5322386.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8639228.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9382795.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8841091.flac,bonafide
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7196016.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2021613.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6942847.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8159529.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8367117.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4873700.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5454842.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5820593.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5054337.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1531219.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1929428.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3167562.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9382514.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3683064.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5209238.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1217503.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2191824.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4164792.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7412444.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6355446.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2667116.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6919433.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8953521.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3287677.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9851170.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1544826.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866613.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5379096.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1957538.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8276326.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7249621.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6030668.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2457545.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9639913.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8813074.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3192467.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9190352.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4868092.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6878620.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8345097.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1839608.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4847789.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5320272.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9144261.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4291784.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4754759.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6823968.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2942946.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9395136.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4244044.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1926605.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5021134.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8093073.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1711356.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3011280.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5865525.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9108679.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6071492.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1050944.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2338435.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969841.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2369027.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4562769.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5557943.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5299003.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866302.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4844815.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7389695.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4991778.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2462718.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5181234.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9027506.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8186635.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5447517.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9752029.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3541347.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8055426.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9056284.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303089.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5710203.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8856200.flac,spoof
